ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,,,,,,,,,,,,,,,,,,,,,,,,
16K057,K057,J.H.S. 057 Whitelaw Reid,331600010057,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1954,Open,K057,125 STUYVESANT AVENUE,BROOKLYN,NY,11221,Celeste Douglas,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K081,K081,P.S. 081 Thaddeus Stevens,331600010081,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,K081,990 DEKALB AVENUE,BROOKLYN,NY,11221,Cheryl Ault,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K243,K243,P.S. 243K- The Weeksville School,331600010243,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1962,Open,K243,1580 DEAN STREET,BROOKLYN,NY,11213,Karen Hambright-Glover,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K262,K262,P.S. 262 El Hajj Malik El Shabazz Elementary School,331600010262,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 1961,Open,K262,500 MACON STREET,BROOKLYN,NY,11233,Joeletha Ferguson,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K267,K267,"M.S. 267 Math, Science & Technology",331600010267,DOE,General Academic,Junior High-Intermediate-Middle,"03,06,07,08,09,SE","06,07,08",Jul 1 1999,Open,K324,800 GATES AVENUE,BROOKLYN,NY,11221,Patricia King,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K308,K308,P.S. 308 Clara Cardwell,331600010308,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1975,Open,K308,616 QUINCY STREET,BROOKLYN,NY,11221,Renata Clement,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K309,K309,P.S. 309 George E. Wibecan,331600010309,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1963,Open,K309,794 MONROE STREET,BROOKLYN,NY,11221,Rebecca Fonville,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K335,K335,P.S. 335 Granville T. Woods,331600010335,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1968,Open,K335,130 ROCHESTER AVENUE,BROOKLYN,NY,11213,Laverne Nimmons,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K385,K385,"School of Business, Finance and Entrepreneurship",331600010385,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,K057,125 STUYVESANT AVENUE,BROOKLYN,NY,11221,Glyn Marryshow,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K393,K393,Frederick Douglass Academy IV Secondary School,331600010393,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,09",Jul 1 2003,Open,K026,1010 LAFAYETTE AVENUE,BROOKLYN,NY,11221,Marian Bowden,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K455,K455,Boys and Girls High School,331600011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1976,Open,K455,1700 FULTON STREET,BROOKLYN,NY,11213,BERNARD GASSAWAY,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K534,K534,Upper School @ P.S. 25,331600010534,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,Jul 1 2006,Open,K025,787 LAFAYETTE AVENUE,BROOKLYN,NY,11221,WILLIAM COOPER,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K584,K584,M.S. 584,331600010584,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Sep 8 2004,Open,K335,130 ROCHESTER AVENUE,BROOKLYN,NY,11213,GILLEYAN J. HARGROVE,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K594,K594,Gotham Professional Arts Academy,331600011594,DOE,General Academic,High school,"09,10,11,SE",,Jul 1 2007,Open,K040,265 RALPH AVENUE,BROOKLYN,NY,11233,ALEXANDER WHITE,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K627,K627,Brighter Choice Community School,331600010627,DOE,General Academic,Elementary,"0K,01,02,03,SE",,Jul 1 2008,Open,K304,280 HART STREET,BROOKLYN,NY,11206,Fabayo McIntosh,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K628,K628,Brooklyn Brownstone School,331600010628,DOE,General Academic,Elementary,"0K,01,02",,Jul 1 2008,Open,K035,272 MCDONOUGH STREET,BROOKLYN,NY,11233,Nakia Haskins,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K636,K636,Young Scholars' Academy for Discovery and Exploration,331600010636,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE",,Jul 1 2008,Open,K304,280 HART STREET,BROOKLYN,NY,11206,Danika LaCroix,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
16K688,K688,The Brooklyn Academy of Global Finance,331600011688,DOE,General Academic,High school,"09,SE",,Jul 1 2009,Open,K057,125 STUYVESANT AVENUE,BROOKLYN,NY,11221,Lena Borst,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,,,,,,,,,,,,,,,,,,,,,,,,
17K002,K002,M.S. 002,331700010002,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1994,Open,K002,655 PARKSIDE AVENUE,BROOKLYN,NY,11226,Adrienne Spencer,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K006,K006,P.S. 006,331700010006,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1993,Open,K006,43 SNYDER AVENUE,BROOKLYN,NY,11226,Ellen Carlisle,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K012,K012,P.S. 012,331700010012,DOE,General Academic,K-8,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1993,Open,K012,430 HOWARD AVENUE,BROOKLYN,NY,11233,Nyree Dixon,23,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K022,K022,P.S. 022,331700010022,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1996,Open,K022,443 ST MARKS AVENUE,BROOKLYN,NY,11238,Carlen Padmore-Gateau,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K061,K061,M.S. 061 Dr. Gladstone H. Atwell,331700010061,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1958,Open,K061,400 EMPIRE BOULEVARD,BROOKLYN,NY,11225,Sandra Taylor,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K091,K091,P.S. 091 The Albany Avenue School,331700010091,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,SE",Jul 1 1904,Open,K091,532 ALBANY AVENUE,BROOKLYN,NY,11203,Mr. Solomon Long,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K092,K092,P.S. 092 Adrian Hegeman,331700010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1906,Open,K092,601 PARKSIDE AVENUE,BROOKLYN,NY,11226,Ms. Diana Rahmaan,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K138,K138,P.S. 138 Brooklyn,331700010138,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1902,Open,K138,760 PROSPECT PLACE,BROOKLYN,NY,11216,Ms. Marie Chauvet-Monchik,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K161,K161,P.S. 161 The Crown,331700010161,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1923,Open,K161,330 CROWN STREET,BROOKLYN,NY,11225,Ms. Deborah Barrett,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K167,K167,P.S. 167 The Parkway,331700010167,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1911,Open,K167,1025 EASTERN PARKWAY,BROOKLYN,NY,11213,Joan Palmer,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K181,K181,P.S. 181 Brooklyn,331700010181,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1922,Open,K181,1023 NEW YORK AVENUE,BROOKLYN,NY,11203,Lowell Coleman,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K189,K189,P.S. 189 Lincoln Terrace,331700010189,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1923,Open,K189,1100 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,Ms. Berthe G. Faustin,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K191,K191,P.S. 191 Paul Robeson,331700010191,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1938,Open,K191,1600 PARK PLACE,BROOKLYN,NY,11233,Mrs. Elsi Capolongo,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K221,K221,P.S. 221 Toussaint L'Ouverture,331700010221,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1940,Open,K221,791 EMPIRE BOULEVARD,BROOKLYN,NY,11213,Clara Moodie-Kirkland,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K241,K241,P.S. 241 Emma L. Johnston,331700010241,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1931,Open,K241,976 PRESIDENT STREET,BROOKLYN,NY,11225,Philip A. Dominique,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K246,K246,M.S. 246 Walt Whitman,331700010246,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,09",Jul 1 1939,Open,K246,72 VERONICA PLACE,BROOKLYN,NY,11226,Bently Warrington,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K249,K249,P.S. 249 The Caton,331700010249,DOE,General Academic,Elementary,"0K,01,02,03,SE","PK,0K,01,02,03,04",Jul 1 1951,Open,K249,18 MARLBOROUGH ROAD,BROOKLYN,NY,11226,Ms. Elisa Brown,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K289,K289,P.S. 289 George V. Brower,331700010289,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,K289,900 ST MARKS AVENUE,BROOKLYN,NY,11213,Mr. Dennis O. Jeffers,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K316,K316,P.S. 316 Elijah Stroud,331700010316,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1966,Open,K316,750 CLASSON AVENUE,BROOKLYN,NY,11238,Elif Gure,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K334,K334,Middle School for Academic and Social Excellence,331700010334,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K390,1224 PARK PLACE,BROOKLYN,NY,11213,Kathleen Clarke-Glover,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K340,K340,I.S. 340,331700010340,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Sep 17 1991,Open,K874,227 STERLING PLACE,BROOKLYN,NY,11238,Mrs. Jean Williams,13,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K352,K352,Ebbets Field Middle School,331700010352,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K320,46 MCKEEVER PLACE,BROOKLYN,NY,11225,Margie Baker,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K353,K353,Elijah Stroud Middle School,331700010353,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K316,750 CLASSON AVENUE,BROOKLYN,NY,11238,Claudette Essor,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K354,K354,The School of Integrated Learning,331700010354,DOE,General Academic,Junior High-Intermediate-Middle,"0K,06,07,08,SE","06,07,08",Jul 1 2005,Open,K390,1224 PARK PLACE,BROOKLYN,NY,11213,Monique Campbell,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K375,K375,P.S. 375 Jackie-Robinson School,331700010375,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2001,Open,K320,46 MCKEEVER PLACE,BROOKLYN,NY,11225,Ms. Marion Wilson,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K382,K382,Academy for College Preparation and Career Exploration: A College Board School,331700011382,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE",,Jul 1 2006,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,Ditta Korbeogo,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K394,K394,M.S. K394,331700010394,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1999,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,Ms. Claudette Murray,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K397,K397,P.S. 397 Foster-Laurie,331700010397,DOE,General Academic,Elementary,"01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1975,Open,K397,490 FENIMORE STREET,BROOKLYN,NY,11203,Nancy Colon,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K398,K398,P.S. 398 Walter Weaver,331700010398,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1977,Open,K398,60 EAST 94 STREET,BROOKLYN,NY,11212,Diane Danay-Caban,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K399,K399,P.S. 399 Stanley Eugene Clark,331700010399,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1981,Open,K399,2707 ALBERMARLE ROAD,BROOKLYN,NY,11226,Marion J. Brown,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K408,K408,Academy of Hospitality and Tourism,331700011408,DOE,General Academic,High school,"09,10,11,12,SE",,Jul 1 2006,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,Adam Breier,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K484,K484,Ronald Edmonds Learning Center II,331700010484,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,Jul 1 2006,Open,K012,430 HOWARD AVENUE,BROOKLYN,NY,11233,Herbert Daughtry,23,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K489,K489,W.E.B. Dubois Academic High School,331700011489,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 1999,Open,K824,402 EASTERN PARKWAY,BROOKLYN,NY,11225,Catherine Hartnett,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K524,K524,International High School at Prospect Heights,331700011524,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Sep 8 2004,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,Alexandra Anormaliza,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K528,K528,"High School for Global Citizenship, The",331700011528,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,Steve Rau,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K531,K531,"School for Human Rights, The",331700011531,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Sep 8 2004,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,MICHAEL ALEXANDER,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K533,K533,School for Democracy and Leadership,331700011533,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Sep 8 2004,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,Rebecca Ostro,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K537,K537,High School for Youth and Community Development at Erasmus,331700011537,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,Mary Prendergast,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K539,K539,High School for Service & Learning at Erasmus,331700011539,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,Leonard Kassan,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K543,K543,"Science, Technology and Research Early College High School at Erasmus",331700011543,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","09,11,12",Jul 1 2003,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,Dr. Eric L. Blake,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K544,K544,International Arts Business School,331700011544,DOE,General Academic,High school,"09,10,11,12,SE",9,Jul 1 2003,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,Ms. Sheila Hanley,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K546,K546,High School for Public Service: Heroes of Tomorrow,331700011546,DOE,General Academic,High school,"09,10,11,12","01,09",Jul 1 2003,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,Ben Shuldiner,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K547,K547,Brooklyn Academy of Science and the Environment,331700011547,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,Veronica Peterson,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K548,K548,Brooklyn School for Music & Theatre,331700011548,DOE,General Academic,High school,"09,10,11,12,SE","09,11",Jul 1 2003,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,PAMELA RANDAZZO-DORCELY,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K568,K568,Brownsville Academy High School,331700011568,DOE,Transfer School,High school,"10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K907,1150 EAST NEW YORK AVENUE,BROOKLYN,NY,11212,Lashawn Robinson,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K587,K587,Middle School for the Arts,331700010587,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",6,Sep 8 2004,Open,K391,790 EAST NEW YORK AVENUE,BROOKLYN,NY,11203,Susan Hobson-Ransom,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K590,K590,Medgar Evers College Preparatory School,331700011590,DOE,General Academic,High school,"06,07,08,09,10,11,12","09,10,11,12",Jul 1 2000,Open,K590,1186 CARROLL STREET,BROOKLYN,NY,11225,Dr. Michael A. Wiltshire,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K600,K600,Clara Barton High School,331700011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1940,Open,K600,901 CLASSON AVENUE,BROOKLYN,NY,11225,Dr. Richard A. Forman,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
17K625,K625,Paul Robeson High School,331700011625,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1904,Open,K625,150 ALBANY AVENUE,BROOKLYN,NY,11213,Mr. Ira C. Weston,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,,,,,,,,,,,,,,,,,,,,,,,,
18K066,K066,P.S. 66,331800010066,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","06,07",Jul 1 2003,Open,K066,845 EAST 96 STREET,BROOKLYN,NY,11236,Joel Rubenfeld,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K068,K068,I.S. 068 Isaac Bildersee,331800010068,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1964,Open,K068,956 EAST 82 STREET,BROOKLYN,NY,11236,Alex Fralin,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K114,K114,P.S. 114 Ryder Elementary,331800010114,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1907,Open,K114,1077 REMSEN AVENUE,BROOKLYN,NY,11236,Charmaine Luke,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K115,K115,P.S. 115 Daniel Mucatel School,331800010115,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1922,Open,K115,1500 EAST 92 STREET,BROOKLYN,NY,11236,Mitchell Pinsky,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K135,K135,P.S. 135 Sheldon A. Brookner,331800010135,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1923,Open,K135,684 LINDEN BOULEVARD,BROOKLYN,NY,11203,Ms. Penny Grinage,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K208,K208,P.S. 208 Elsa Ebeling,331800010208,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K208,4801 AVENUE D,BROOKLYN,NY,11203,Ms. Kristy Parris,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K211,K211,I.S. 211 John Wilson,331800010211,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1958,Open,K211,1001 EAST 100 STREET,BROOKLYN,NY,11236,Buffie Simmons-Peart,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K219,K219,P.S. 219 Kennedy-King,331800010219,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K219,1060 CLARKSON AVENUE,BROOKLYN,NY,11212,Ms. Winsome Smith,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K233,K233,P.S. 233 Langston Hughes,331800010233,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K233,9301 AVENUE B,BROOKLYN,NY,11236,DENEAN STEPHENS-SPELLMAN,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K235,K235,P.S. 235 Lenox School,331800010235,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K235,525 LENOX ROAD,BROOKLYN,NY,11203,LISA SOLITARIO,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K244,K244,P.S. 244 Richard R. Green,331800010244,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,K244,5404 TILDEN AVENUE,BROOKLYN,NY,11203,Ms. Grace Alesia,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
18K268,K268,P.S. 268 Emma Lazarus,331800010268,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,K268,133 EAST 53 STREET,BROOKLYN,NY,11203,Ms. Mosezetta Overby,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,,,,,,,,,,,,,,,,,,,,,,,,
