,system_code,location_code,location_name,primary_address_line_1,LONGITUDE,LATITUDE
629,23K747,K747,P.S. 747 A Great Start Academy,51 CHRISTOPHER AVENUE,-73.906018,40.672216
630,20K748,K748,P.S. 748 Brooklyn School for Global Scholars,1664 BENSON AVENUE,-74.007469,40.606739
631,15K749,K749,Brooklyn High School For Young Men,362 SCHERMERHORN STREET,-73.979829,40.686147
632,17K751,K751,Academy for Health Careers,150 ALBANY AVENUE,-73.939282,40.675905
633,84K752,K752,Success Academy Fort Greene (Brooklyn 5),101 PARK AVENUE,-73.976104,40.697177
634,75K753,K753,P.S. K753 - School for Career Development,510 CLERMONT AVENUE,-73.969248,40.682576
635,84K756,K756,Success Academy Prospect Heights (Brooklyn 6),760 PROSPECT PLACE,-73.951559,40.673943
636,84K756,K756,Success Academy Prospect Heights (Brooklyn 6),760 PROSPECT PLACE,-73.951559,40.673943
637,84K757,K757,Unity Prep Charter School,432 MONROE STREET,-73.940859,40.686213
638,84K758,K758,Brooklyn Urban Garden Charter School,500 19TH STREET,-73.982624,40.656202
639,84K759,K759,Canarsie Ascend Charter School,9719 FLATLANDS AVENUE,-73.900432,40.643834
640,19K760,K760,Highland Park Community School,528 RIDGEWOOD AVENUE,-73.869434,40.685852
641,18K763,K763,Brooklyn Science and Engineering Academy,5404 TILDEN AVENUE,-73.925592,40.647851
642,19K764,K764,The Urban Assembly School for Collaborative Health,999 JAMAICA AVENUE,-73.869305,40.693002
643,16K765,K765,Nelson Mandela High School,1700 FULTON STREET,-73.931604,40.678478
644,84K766,K766,The International Charter School of New York,55 Willoughby Street,-73.986867,40.692434
645,84K769,K769,Hyde Leadership Charter School- Brooklyn,330 ALABAMA AVENUE,-73.898249,40.667985
646,17K770,K770,P.S. 770 New American Academy,60 EAST  94 STREET,-73.927979,40.663388
647,75K771,K771,P.S. K771,1075 OCEAN VIEW AVENUE,-73.955856,40.58026
648,84K772,K772,Success Academy Charter School - Bensonhurst - New,99 AVENUE P,-73.984985,40.608135
649,84K774,K774,Achievement First Apollo Charter School,350 LINWOOD STREET,-73.884211,40.677112
650,84K775,K775,Leadership Preparatory Ocean Hill Charter School,51 CHRISTOPHER AVENUE,-73.906018,40.672216
651,84K777,K777,Ocean Hill Collegiate Charter School,1137 HERKIMER STREET,-73.915106,40.678124
652,84K780,K780,Brooklyn East Collegiate Charter School,832 MARCY AVENUE,-73.947873,40.684654
653,84K781,K781,Success Academy Charter School - Bergen Beach - Ne,1420 EAST  68 STREET,-73.912914,40.620537
654,84K782,K782,Bedford Stuyvesant New Beginnings Charter School,82 LEWIS AVENUE,-73.937717,40.694676
655,84K784,K784,Achievement First North Brooklyn Prep Charter Scho,200 WOODBINE STREET,-73.915159,40.693542
656,84K785,K785,Imagine Me Leadership Charter School,818 SCHENCK AVENUE,-73.883469,40.660077
657,84K788,K788,Achievement First Linden Elementary School,800 VAN SICLEN AVE,-73.885704,40.659934
658,84K789,K789,Compass Charter School,300 ADELPHI STREET,-73.971474,40.688769
659,84K790,K790,Central Brooklyn Ascend Charter School,465 EAST  29 STREET,-73.948982,40.638957
660,84K791,K791,Brooklyn Dreams Charter School,259 PARKVILLE AVENUE,-73.969887,40.632149
661,84K792,K792,The Cultural Arts Academy at Spring Creek Charter,1400 LINDEN BOULEVARD,-73.908341,40.65452
662,84K793,K793,Bushwick Ascend Charter School,751 KNICKERBOCKER AVENUE,-73.90892,40.693748
663,84K796,K796,Lefferts Gardens Charter School,601 PARKSIDE AVENUE,-73.95381,40.656276
664,84K797,K797,New Hope Academy Charter School,475 EAST   57 STREET,-73.922733,40.643897
665,84K803,K803,Brooklyn LAB Charter School,77 Sands Street,-73.987399,40.70043
666,84K807,K807,Collegiate Academy for Math and Personal Awareness,1962-84 LINDEN BLVD.,-73.888775,40.65787
667,75K811,K811,P.S. K811 Connie Lekas School,2525 HARING STREET,-73.93861,40.591132
668,15K821,K821,Sunset Park Prep,4004 4 AVENUE,-74.007596,40.652127
669,15K839,K839,M.S. 839,713 CATON AVENUE,-73.973363,40.647598
670,84K876,K876,Achievement First Voyager Charter School,601 PARKSIDE AVENUE,-73.95381,40.656276
671,84K879,K879,Brooklyn Prospect Charter School Downtown,1104 FULTON STREET,-73.956832,40.681102
672,84K882,K882,Success Academy Charter School - Bushwick,139 MENAHAN STREET,-73.919653,40.695975
673,84K883,K883,Success Academy Charter School - Bed Stuy 3,787 LAFAYETTE AVENUE,-73.940749,40.691472
674,84K886,K886,Success Academy Charter School - Flatbush,15 SNYDER AVENUE,-73.957501,40.64879
675,22K889,K889,P.S. 889,21 HINCKLEY PLACE,-73.97101,40.644861
676,22K890,K890,M.S. 890,21 HINCKLEY PLACE,-73.97101,40.644861
677,84K892,K892,Brooklyn Emerging Leaders Academy,125 STUYVESANT AVENUE,-73.932254,40.691467
678,84K895,K895,Hebrew Language Academy Charter School 2,1870 Stillwell Avenue,-73.986345,40.600808
679,15K896,K896,The School of Creativity and Innovation,736 48TH STREET,-74.004306,40.643018
680,16K898,K898,The Brooklyn Green School,130 ROCHESTER AVENUE,-73.928673,40.674491
681,19K907,K907,Legacy School of the Arts,590 SHEFFIELD AVENUE,-73.894877,40.662243
682,84K910,K910,Cypress Hills Ascend Charter School,396 GRANT AVENUE,-73.867071,40.681183
683,84K911,K911,Edmund W. Gordon Brooklyn Laboratory Charter Schoo,77 Sands Street,-73.987399,40.70043
684,84K912,K912,Key Collegiate Charter School,250 BLAKE AVENUE,-73.910292,40.665264
685,84K912,K912,Key Collegiate Charter School,250 BLAKE AVENUE,-73.910292,40.665264
686,13K915,K915,I.S. 915,105 TECH PLACE,-73.986105,40.695444
687,13K915,K915,I.S. 915,105 TECH PLACE,-73.986105,40.695444
688,84K927,K927,Ivy Hill Preparatory Charter School,475 EAST   57 STREET,-73.922733,40.643897
689,84K928,K928,Brooklyn Prospect Charter School 15.2,3002 FORT HAMILTON PARKWAY,-73.97872,40.647893
690,84K929,K929,East Brooklyn Ascend Charter School,396 GRANT AVENUE,-73.867071,40.681183
691,84K930,K930,LEEP Dual Language Academy,5323 5 AVENUE,-74.012089,40.642877
692,84K933,K933,Lefferts Gardens Ascend Charter School,870 ALBANY AVENUE,-73.939706,40.652671
693,84K934,K934,East Flatbush Ascend Charter School,870 ALBANY AVENUE,-73.939706,40.652671
694,84K937,K937,Brooklyn RISE Charter School,473 53 STREET,-74.01214,40.643747
695,20K971,K971,"School of Math, Science, and Healthy Living",6214 4TH AVENUE,-74.020343,40.639518
696,02M001,M001,P.S. 001 Alfred E. Smith,8 HENRY STREET,-73.997478,40.71255
697,02M002,M002,P.S. 002 Meyer London,122 HENRY STREET,-73.991523,40.712907
698,02M003,M003,P.S. 003 Charrette School,490 HUDSON STREET,-74.005949,40.732603
699,06M004,M004,P.S. 004 Duke Ellington,500 WEST 160 STREET,-73.941594,40.834877
700,06M005,M005,P.S. 005 Ellen Lurie,3703 TENTH AVENUE,-73.922277,40.857633
701,02M006,M006,P.S. 006 Lillie D. Blake,45 EAST  81 STREET,-73.960427,40.777737
702,04M007,M007,P.S. 007 Samuel Stern,160 EAST 120 STREET,-73.939374,40.800616
703,06M008,M008,P.S. 008 Luis Belliard,465 WEST 167 STREET,-73.936614,40.839235
704,03M009,M009,P.S. 009 Sarah Anderson,100 WEST  84 STREET,-73.974256,40.785234
705,05M010,M010,JHS 010 Frederick Douglas,2581 7TH AVENUE,-73.9371,40.8243
706,02M011,M011,P.S. 011 William T. Harris,320 WEST  21 STREET,-74.000743,40.744186
707,04M012,M012,Tag Young Scholars,240 EAST 109 STREET,-73.942285,40.792556
708,04M013,M013,J.H.S. 013 Jackie Robinson,1573 MADISON AVENUE,-73.948488,40.793649
709,01M015,M015,P.S. 015 Roberto Clemente,333 EAST  4 STREET,-73.978747,40.722075
710,02M017,M017,JHS 017 La Salle,328 WEST  48 STREET,-73.988,40.7614
711,06M018,M018,P.S. 018 Park Terrace,4124 9 AVENUE,-73.911732,40.871456
712,01M019,M019,P.S. 019 Asher Levy,185 1 AVENUE,-73.984496,40.730009
713,01M020,M020,P.S. 020 Anna Silver,166 ESSEX STREET,-73.986312,40.721305
714,06M028,M028,P.S. 028 Wright Brothers,475 WEST 155 STREET,-73.942023,40.83163
715,05M030,M030,P.S. 030 Hernandez/Hughes,144-176 EAST 128 STREET,-73.935461,40.805653
716,02M033,M033,P.S. 033 Chelsea Prep,281 9 AVENUE,-74.000238,40.749014
717,01M034,M034,P.S. 034 Franklin D. Roosevelt,730 EAST  12 STREET,-73.975058,40.726008
718,75M035,M035,P.S. 035,317 WEST  52ND STREET,-73.985899,40.764129
719,05M036,M036,P.S. 036 Margaret Douglas,123 MORNINGSIDE DRIVE,-73.957409,40.810705
720,04M037,M037,River East Elementary,2351 FIRST AVENUE,-73.93374,40.799265
721,04M038,M038,P.S. 38 Roberto Clemente,232 EAST 103 STREET,-73.944762,40.788668
722,02M040,M040,P.S. 040 Augustus Saint-Gaudens,320 EAST 20TH STREET,-73.981536,40.735328
723,02M040,M040,P.S. 040 Augustus Saint-Gaudens,320 EAST 20TH STREET,-73.981536,40.735328
724,02M041,M041,P.S. 041 Greenwich Village,116 WEST  11 STREET,-73.999094,40.73545
725,02M042,M042,P.S. 042 Benjamin Altman,71 HESTER STREET,-73.990826,40.716126
726,03M044,M044,J.H.S. M044 William J. O'Shea,100 WEST  77 STREET,-73.977602,40.780536
727,04M045,M045,M.S. 45/S.T.A.R.S. Prep Academy,2351 1ST AVENUE,-73.93374,40.799265
728,05M046,M046,P.S. 046 Arthur Tappan,2987 FREDERICK DOUGLASS BOULEVARD,-73.9363,40.8304
729,02M047,M047,47 The American Sign Language and English Secondar,223 EAST 23 STREET,-73.981329,40.738374
730,06M048,M048,P.S. 048 P.O. Michael J. Buczek,4360-78 BROADWAY,-73.933629,40.853193
731,04M050,M050,P.S. 050 Vito Marcantonio,433 EAST 100 STREET,-73.940919,40.785559
732,02M051,M051,P.S. 051 Elias Howe,525 WEST 44TH STREET,-73.995825,40.761487
733,06M052,M052,Harold O. Levy School,650 ACADEMY STREET,-73.925464,40.865556
734,03M054,M054,J.H.S. 054 Booker T. Washington,103 WEST 107 STREET,-73.96327,40.8007
735,01M056,M056,JHS 056 Corlears,220 HENRY STREET,-73.9863,40.7137
736,04M057,M057,James Weldon Johnson,176 EAST 115 STREET,-73.941598,40.797205
737,02M059,M059,P.S. 059 Beekman Hill International,231-249 EAST 56 STREET,-73.967204,40.759248
738,01M063,M063,The STAR Academy - P.S.63,121 EAST  3 STREET,-73.986214,40.72444
739,01M064,M064,P.S. 064 Robert Simon,600 EAST  6 STREET,-73.981597,40.72313
740,84M065,M065,Democracy Prep Endurance Charter School,250 WEST 127 STREET,-73.948902,40.810499
741,84M068,M068,KIPP Washington Heights Middle School,21 JUMEL PLACE,-73.935815,40.839139
742,04M072,M072,The Lexington Academy,131 EAST 104 STREET,-73.94745,40.791444
743,03M075,M075,P.S. 075 Emily Dickinson,735 WEST END AVENUE,-73.973996,40.795109
744,03M076,M076,P.S. 076 A. Philip Randolph,220 WEST 121 STREET,-73.951451,40.806534
745,02M077,M077,P.S. 77 Lower Lab School,1700 3 AVENUE,-73.95042,40.785018
746,75M079,M079,P.S. M079 - Horan School,55 EAST 120 STREET,-73.942009,40.802547
747,84M080,M080,Manhattan Charter School II,220 HENRY STREET,-73.986051,40.713362
748,04M083,M083,P.S. 083 Luis Munoz Rivera,219 EAST 109 STREET,-73.941955,40.793363
749,03M084,M084,P.S. 084 Lillian Weber,32 WEST  92 STREET,-73.968419,40.789479
750,84M085,M085,Global Community Charter School,2350 5TH AVENUE,-73.934951,40.81698
751,03M087,M087,P.S. 087 William Sherman,160 WEST  78 STREET,-73.97802,40.78171
752,85M088,M088,JHS 088 Wadleigh,215 WEST 114 STREET,-73.9542,40.8022
753,02M089,M089,P.S. 89,201 WARREN STREET,-74.013967,40.71701
754,06M090,M090,I S 090 Mirabel Sisters,21 JUMEL PLACE,-73.9362,40.8393
755,05M092,M092,P.S. 092 Mary McLeod Bethune,222 WEST 134 STREET,-73.945838,40.814917
756,75M094,M094,P.S. M094,55 BATTERY PLACE,-74.017456,40.706384
757,04M096,M096,P.S. 096 Joseph Lanzetta,216 EAST 120 STREET,-73.937179,40.79969
758,06M098,M098,P.S. 098 Shorac Kappock,512 WEST 212 STREET,-73.917814,40.867741
759,04M099,M099,JHS 099,410 EAST 100 STREET,-73.9425,40.7856
760,84M100,M100,Neighborhood Charter School of Harlem,691 St Nicholas Avenue,-73.945427,40.823676
761,04M101,M101,P.S. 101 Andrew Draper,141 EAST 111 STREET,-73.944546,40.796098
762,04M102,M102,P.S. 102 Jacques Cartier,315 EAST 113 STREET,-73.938418,40.795
763,06M103,M103,Dos Puentes Elementary School,185 WADSWORTH AVENUE,-73.933964,40.850561
764,02M104,M104,J.H.S. 104 Simon Baruch,330 EAST  21 STREET,-73.981034,40.735879
765,04M108,M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,1615 MADISON AVENUE,-73.947855,40.795032
766,04M109,M109,PS 109 Century,410 EAST 100 STREET,-73.9425,40.7856
767,01M110,M110,P.S. 110 Florence Nightingale,285 DELANCY STREET,-73.9798,40.7162
768,02M111,M111,P.S. 111 Adolph S. Ochs,440 WEST  53 STREET,-73.989776,40.76588
769,04M112,M112,P.S. 112 Jose Celso Barbosa,535 EAST 119 STREET,-73.930528,40.796889
770,02M114,M114,East Side Middle School,331 EAST 91ST STREET,-73.947379,40.780452
771,06M115,M115,P.S. 115 Alexander Humboldt,586 WEST 177 STREET,-73.93514,40.846116
772,02M116,M116,P.S. 116 Mary Lindley Murray,210 EAST  33 STREET,-73.977906,40.744511
773,04M117,M117,Tito Puente Education Complex,240 EAST 109 STREET,-73.942285,40.792556
774,05M123,M123,P.S. 123 Mahalia Jackson,301 WEST 140 STREET,-73.944551,40.820216
775,02M124,M124,P.S. 124 Yung Wing,40 DIVISION STREET,-73.996017,40.715097
776,05M125,M125,P.S. 125 Ralph Bunche,425 WEST 123 STREET,-73.955722,40.810793
777,05M125,M125,P.S. 125 Ralph Bunche,425 WEST 123 STREET,-73.955722,40.810793
778,02M126,M126,P.S. 126 Jacob August Riis,80 CATHERINE STREET,-73.99742,40.710651
779,06M128,M128,P.S. 128 Audubon,560 WEST 169 STREET,-73.938701,40.841032
780,05M129,M129,P.S. 129 John H. Finley,425 WEST 130 STREET,-73.95202,40.814914
781,02M130,M130,P.S. 130 Hernando De Soto,143 BAXTER STREET,-73.998326,40.71866
782,02M131,M131,M.S. 131,100 HESTER STREET,-73.993607,40.716231
783,06M132,M132,P.S. 132 Juan Pablo Duarte,185 WADSWORTH AVENUE,-73.933964,40.850561
784,05M133,M133,P.S. 133 Fred R Moore,2121 5 AVENUE,-73.939178,40.809665
785,01M134,M134,P.S. 134 Henrietta Szold,293 EAST BROADWAY,-73.983854,40.714248
786,02M135,M135,The Urban Assembly School for Emergency Management,411 PEARL STREET,-74.000851,40.711441
787,01M137,M137,P.S. 137 John L. Bernstein,293 EAST BROADWAY,-73.983854,40.714248
788,75M138,M138,P.S. 138,144-176 EAST 128 STREET,-73.935461,40.805653
789,02M139,M139,Stephen T. Mather Building Arts & Craftsmanship Hi,439 WEST 49TH STREET,-73.990318,40.763655
790,01M140,M140,P.S. 140 Nathan Straus,123 RIDGE STREET,-73.983769,40.719148
791,01M142,M142,P.S. 142 Amalia Castro,100 ATTORNEY STREET,-73.984116,40.718121
792,06M143,M143,J.H.S. 143 Eleanor Roosevelt,511 WEST 182ND STREET,-73.930991,40.849311
793,03M145,M145,"P.S. 145, The Bloomingdale School",150 WEST 105 STREET,-73.965611,40.799098
794,04M146,M146,P.S. 146 Ann M. Short,421 EAST 106 STREET,-73.938727,40.789535
795,05M148,M148,Eagle Academy for Young Men of Harlem,6 EDGECOMBE AVENUE,-73.947151,40.817228
796,03M149,M149,P.S. 149 Sojourner Truth,41 WEST 117 STREET,-73.948088,40.802649
797,02M150,M150,P.S. 150,334 GREENWICH STREET,-74.01088,40.71953
798,02M151,M151,Yorkville Community School,421 EAST  88 STREET,-73.947287,40.777948
799,06M152,M152,P.S. 152 Dyckman Valley,93 NAGLE AVENUE,-73.927578,40.859804
800,06M153,M153,P.S. 153 Adam Clayton Powell,1750 AMSTERDAM AVENUE,-73.947599,40.826514
801,05M154,M154,P.S. 154 Harriet Tubman,250 WEST 127 STREET,-73.948902,40.810499
802,04M155,M155,P.S. 155 William Paca,319 EAST 117 STREET,-73.935895,40.797507
803,05M157,M157,The Urban Assembly School for Global Commerce,2005 MADISON AVENUE,-73.938714,40.807019
804,02M158,M158,P.S. 158 Bayard Taylor,1458 YORK AVENUE,-73.950745,40.770215
805,05M161,M161,P.S. 161 Pedro Albizu Campos,499 WEST 133 STREET,-73.952476,40.817719
806,75M162,M162,PS 162m,34 WEST 118 STREET,-73.9467,40.8025
807,03M163,M163,P.S. 163 Alfred E. Smith,163 WEST  97 STREET,-73.96847,40.795163
808,06M164,M164,JHS 164 Edward W Stitt,401 WEST 164 STREET,-73.9373,40.8366
809,03M165,M165,P.S. 165 Robert E. Simon,234 WEST 109 STREET,-73.965949,40.802653
810,03M166,M166,P.S. 166 The Richard Rodgers School of The Arts an,132 WEST  89 STREET,-73.972557,40.788925
811,02M167,M167,J.H.S. 167 Robert F. Wagner,220 EAST  76 STREET,-73.957827,40.771541
812,84M168,M168,East Harlem Scholars Academy Charter School II,1573 MADISON AVENUE,-73.948488,40.793649
813,75M169,M169,P.S. M169 - Robert F. Kennedy,110 EAST  88 STREET,-73.955594,40.780798
814,84M170,M170,Success Academy Hell's Kitchen (Manhattan 2),439 WEST 49TH STREET,-73.990318,40.763655
815,04M171,M171,P.S. 171 Patrick Henry,19 EAST 103 STREET,-73.951425,40.792302
816,05M172,M172,Powell M.S. for Law & Social Justice,509 WEST 129 STREET,-73.9553,40.8153
817,06M173,M173,P.S. 173,306 FORT WASHINGTON AVENUE,-73.939785,40.845459
818,84M174,M174,Success Academy Union Square (Manhattan 1),40 IRVING PLACE,-73.987064,40.735361
819,05M175,M175,P.S. 175 Henry H Garnet,175 WEST 134 STREET,-73.942706,40.814388
820,06M176,M176,PS 176,4862 BROADWAY,-73.924,40.8667
821,02M177,M177,Yorkville East Middle School,1458 YORK AVENUE,-73.950745,40.770215
822,06M178,M178,Professor Juan Bosch Public School,12-18 ELLWOOD STREET,-73.928301,40.85924
823,03M180,M180,P.S. 180 Hugo Newman,370 WEST 120TH STREET,-73.955861,40.80757
824,04M182,M182,The Bilingual Bicultural School,219 EAST 109 STREET,-73.941955,40.793363
825,02M183,M183,P.S. 183 Robert L. Stevenson,419 EAST  66 STREET,-73.957731,40.763804
826,01M184,M184,P.S. 184m Shuang Wen,327 CHERRY STREET,-73.985438,40.711125
827,03M185,M185,The Locke School of Arts and Engineering,20 WEST 112 STREET,-73.950146,40.798461
828,84M186,M186,Harlem Hebrew Language Charter School,147 SAINT NICHOLAS AVENUE,-73.952751,40.804559
829,06M187,M187,P.S./I.S. 187 Hudson Cliffs,349 CABRINI BOULEVARD,-73.93684,40.856239
830,01M188,M188,P.S. 188 The Island School,442 EAST HOUSTON STREET,-73.97738,40.719888
831,06M189,M189,P.S. 189,2580 AMSTERDAM AVENUE,-73.928048,40.853045
832,03M191,M191,The Riverside School for Makers and Artists,300 WEST 61ST STREET,-73.990902,40.7722
833,06M192,M192,P.S. 192 Jacob H. Schiff,500 WEST 138 STREET,-73.952023,40.82051
834,05M194,M194,P.S. 194 Countee Cullen,244 WEST 144 STREET,-73.941111,40.821208
835,05M195,M195,I.S. 195 Roberto Clemente,625 WEST 133 STREET,-73.956814,40.819793
836,01M196,M196,PS 196 Umbrella,442 EAST HOUSTON STREET,-73.9777,40.7195
837,05M197,M197,P.S. 197 John B. Russwurm,2230 5 AVENUE,-73.938347,40.813532
838,02M198,M198,P.S. 198 Isador E. Ida Straus,1700 3 AVENUE,-73.95042,40.785018
839,03M199,M199,P.S. 199 Jessie Isador Straus,270 WEST  70 STREET,-73.984423,40.777603
840,05M200,M200,P.S. 200- The James McCune Smith School,2589 7 AVENUE,-73.935746,40.823988
